CCTD_Version,data_set,data_source,predator_taxa,data_source_affiliation,collaborator_1,collaborator_1_affiliation,collaborator_2,collaborator_2_affiliation,collaborator_3,collaborator_3_affiliation,includes_prey_size_information,prey_size_subsampled,includes_empty_stomachs_or_blank_scat,collection_id,date,month,day,year,latitude_degrees_north,longitude_degrees_east,region,fishing_depth_m,bottom_depth_m,fishing_temp_degrees_celsius,bottom_temp_degrees_celsius,surface_temp_degrees_celsius,method,collection_information_comments,predator_id,predator_common_name,predator_scientific_name,predator_aphia_id,predator_sex,predator_age,predator_maturity,total_length_cm,fork_length_cm,standard_length_cm,dorsal_mantle_length_cm,eye_fork_length_cm,pre_anal_fin_length_cm,unknown_length_cm,predator_weight_kg,prey_contents,predator_information_comments,prey_id,prey_common_name,prey_scientific_name,prey_aphia_id,prey_life_stage,prey_number,prey_number_corrected,prey_weight_g,prey_volume_percent,prey_composition_comments,prey_size_id,prey_sex,prey_maturity,prey_part_measurement_1,prey_part_length_mm,prey_measurement_back_calc,prey_length_back_calc_mm,prey_measurement_1,prey_length_1_mm,prey_measurement_2,prey_length_2_mm,number_measured,prey_length_min,prey_length_max,prey_length_mean,prey_weight_indiv_g,prey_number_corrected_indiv,prey_weight_indiv_back_calc_g,prey_size_comments
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,776,11/9/1991,11,9,1991,39.64,-124,CenCal,336,336,7.2,7.2,13,Bottom Trawl,,10176,Shortspine Thornyhead,Sebastolobus alascanus,282740,F,,Mature,24,,,,,,,0.1543,yes,,12792,mysid,Mysida,149668,,1,,0.113,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8257,3/30/1989,3,30,1989,,,NorCal/OR/WA,283,283,,,,Bottom Trawl,,92844,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,38.8,,,,,,yes,,193875,shrimp,Eualus macrophthalmus,515232,,1,,,15,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,827,11/10/1992,11,10,1992,45.61,-124.68,NorCal/OR/WA,421,421,5.9,5.9,12.6,Bottom Trawl,,11429,Shortspine Thornyhead,Sebastolobus alascanus,282740,F,,Mature,23,,,,,,,0.1343,yes,,14481,"animal, unidentified",Animalia,2,,1,,0.005,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8251,3/24/1989,3,24,1989,,,NorCal/OR/WA,534,534,,,,Bottom Trawl,,92649,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,37.5,,,,,,yes,,193582,fish,Pisces,11676,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8241,3/9/1989,3,9,1989,,,NorCal/OR/WA,267,267,,,,Bottom Trawl,,92413,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,19.6,,,,,,yes,,193227,mysid,Heteromysis,119863,,2,,,10,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,640,9/9/1989,9,9,1989,48.32,-124.98,NorCal/OR/WA,163,163,,,12.8,Bottom Trawl,,8634,Shortspine Thornyhead,Sebastolobus alascanus,282740,M,,Mature,29,,,,,,,0.2896,yes,,10592,euphausiid,Euphausiidae,110671,,1,,0.03,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8287,9/27/1989,9,27,1989,44.75133,-124.73083,NorCal/OR/WA,351,351,,,,Bottom Trawl,,93753,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,32,,,,,,yes,,196056,fish,Pisces,11676,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,773,11/8/1991,11,8,1991,39.89,-124.36,CenCal,1207,1207,3.9,3.9,11.9,Bottom Trawl,,10122,Shortspine Thornyhead,Sebastolobus alascanus,282740,F,,Mature,53,,,,,,,2.0585,yes,,12716,tanner crab,Chionoecetes,106898,,2,,13.476,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8161,4/2/1988,4,2,1988,36.02667,-121.82,CenCal,1013,1013,,,,Bottom Trawl,,90553,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,38,,,,,,yes,,189757,fish,Pisces,11676,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,781,11/11/1991,11,11,1991,39.36,-123.98,CenCal,347,347,7.4,7.4,10.9,Bottom Trawl,,10278,Shortspine Thornyhead,Sebastolobus alascanus,282740,M,,Mature,24,,,,,,,0.157,yes,,12936,amphipod,Gammaridae,101383,,1,,0.02,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8182,11/30/1988,11,30,1988,,,NorCal/OR/WA,682,682,,,,Bottom Trawl,,91093,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,35.4,,,,,,yes,,190669,Grooved Tanner Crab,Chionoecetes tanneri,442165,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8299,9/30/1989,9,30,1989,44.8975,-124.58267,NorCal/OR/WA,395,395,,,,Bottom Trawl,,94113,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,19,,,,,,yes,,196773,amphipod,Neohela intermedia,557445,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8263,9/16/1989,9,16,1989,44.15433,-124.98833,NorCal/OR/WA,424,424,,,,Bottom Trawl,,92977,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,24,,,,,,yes,,194209,Gray Shrimp,Neocrangon communis,423552,,2,,,97,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8200,12/5/1988,12,5,1988,,,NorCal/OR/WA,417,417,,,,Bottom Trawl,,91669,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,31.9,,,,,,yes,,191847,cephalopod,Cephalopoda,11707,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8237,3/1/1989,3,1,1989,,,NorCal/OR/WA,322,322,,,,Bottom Trawl,,92303,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,28.6,,,,,,yes,,193053,Gray Shrimp,Neocrangon communis,423552,,1,,,15,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8128,3/12/1988,3,12,1988,35.09333,-121.24833,CenCal,600,600,,,,Bottom Trawl,,89840,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,30.3,,,,,,yes,,188602,thornyhead,Sebastolobus,270859,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8144,3/20/1988,3,20,1988,35.02,-121.36833,CenCal,474,474,,,,Bottom Trawl,,90222,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,21.5,,,,,,yes,,189248,Offshore Bladed Shrimp,Spirontocaris sica,515337,,2,,,50,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8240,3/8/1989,3,8,1989,,,NorCal/OR/WA,366,366,,,,Bottom Trawl,,92374,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,30.2,,,,,,yes,,193172,Slender Sole,Lyopsetta exilis,281452,,1,,,80,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8303,10/1/1989,10,1,1989,45.0475,-124.44033,NorCal/OR/WA,316,316,,,,Bottom Trawl,,94236,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,20,,,,,,yes,,197051,Pink Shrimp,Pandalus jordani,515469,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8408,11/15/1990,11,15,1990,,,NorCal/OR/WA,1024,1024,,,,Bottom Trawl,,96289,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,38,,,,,,yes,,200998,Pacific Hake,Merluccius productus,272458,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8305,10/1/1989,10,1,1989,45.04867,-124.55417,NorCal/OR/WA,402,402,,,,Bottom Trawl,,94312,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,29,,,,,,yes,,197230,fish,Pisces,11676,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,761,11/1/1991,11,1,1991,40.45,-124.61,NorCal/OR/WA,229,229,7.7,7.7,10.8,Bottom Trawl,,9883,Shortspine Thornyhead,Sebastolobus alascanus,282740,F,,Mature,28,,,,,,,0.2555,yes,,12281,anomuran,Galatheidae,106733,,1,,0.067,,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,827,11/10/1992,11,10,1992,45.61,-124.68,NorCal/OR/WA,421,421,5.9,5.9,12.6,Bottom Trawl,,11422,Shortspine Thornyhead,Sebastolobus alascanus,282740,M,,Immature,21,,,,,,,0.102,yes,,14472,amphipod,Gammaridae,101383,,1,,0.079,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8176,11/28/1988,11,28,1988,,,NorCal/OR/WA,823,823,,,,Bottom Trawl,,90891,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,35.6,,,,,,yes,,190318,Grooved Tanner Crab,Chionoecetes tanneri,442165,,1,,,50,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8250,3/24/1989,3,24,1989,,,NorCal/OR/WA,397,397,,,,Bottom Trawl,,92620,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,27.5,,,,,,yes,,193541,mysid,Holmesiella anomala,226230,,1,,,1,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8195,12/4/1988,12,4,1988,,,NorCal/OR/WA,441,441,,,,Bottom Trawl,,91576,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,20,,,,,,yes,,191651,amphipod,Metaphoxus,101720,,1,,,1,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,661,9/19/1989,9,19,1989,48.88,-126.51,Canada,198,198,,,12.7,Bottom Trawl,,8883,Shortspine Thornyhead,Sebastolobus alascanus,282740,F,,Immature,21,,,,,,,0.0997,yes,,10984,mysid,Mysida,149668,,1,,0.01,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8326,10/26/1990,10,26,1990,,,NorCal/OR/WA,247,247,,,,Bottom Trawl,,94766,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,24.5,,,,,,yes,,198265,polychaete worm,Amphinomidae,960,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,640,9/9/1989,9,9,1989,48.32,-124.98,NorCal/OR/WA,163,163,,,12.8,Bottom Trawl,,8624,Shortspine Thornyhead,Sebastolobus alascanus,282740,F,,Immature,21,,,,,,,0.0997,yes,,10578,anomuran,Galatheidae,106733,,1,,0.032,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8272,9/19/1989,9,19,1989,44.46,-124.80083,NorCal/OR/WA,338,338,,,,Bottom Trawl,,93270,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,22,,,,,,yes,,194945,Longhand Hermit Crab,Pagurus tanneri,366801,,1,,,95,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8282,9/22/1989,9,22,1989,44.60167,-124.80467,NorCal/OR/WA,340,340,,,,Bottom Trawl,,93625,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,18,,,,,,yes,,195806,Gray Shrimp,Neocrangon communis,423552,,1,,,39,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8121,2/24/1988,2,24,1988,35.315,-121.23167,CenCal,514,514,,,,Bottom Trawl,,89699,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,23.4,,,,,,yes,,188359,shrimp,Calocarides quinqueseriatus,246244,,1,,,50,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8165,4/4/1988,4,4,1988,36.22667,-122.12833,CenCal,781,781,,,,Bottom Trawl,,90634,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,31,,,,,,yes,,189871,ribbon worm,Polystilifera,122304,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8338,10/29/1990,10,29,1990,,,NorCal/OR/WA,638,638,,,,Bottom Trawl,,95097,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,50,,,,,,yes,,198983,Longspine Thornyhead,Sebastolobus altivelis,282741,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8297,9/30/1989,9,30,1989,44.93417,-124.91883,NorCal/OR/WA,647,647,,,,Bottom Trawl,,94046,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,35,,,,,,yes,,196627,Longspine Thornyhead,Sebastolobus altivelis,282741,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8203,12/5/1988,12,5,1988,,,NorCal/OR/WA,967,967,,,,Bottom Trawl,,91783,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,46.8,,,,,,yes,,192049,"animal, unidentified",Animalia,2,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,553,8/16/1989,8,16,1989,43.4,-124.64,NorCal/OR/WA,192,192,7.4,7.4,14.2,Bottom Trawl,,7253,Shortspine Thornyhead,Sebastolobus alascanus,282740,F,,Mature,28,,,,,,,0.2555,yes,,8338,broken-back shrimp,Hippolytidae,106777,,2,,0.503,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8237,3/1/1989,3,1,1989,,,NorCal/OR/WA,322,322,,,,Bottom Trawl,,92301,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,26.2,,,,,,yes,,193051,Longhand Hermit Crab,Pagurus tanneri,366801,,1,,,85,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8175,11/28/1988,11,28,1988,,,NorCal/OR/WA,589,589,,,,Bottom Trawl,,90843,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,22.1,,,,,,yes,,190217,Pacific Sergestid,Eusergestes similis,514127,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8279,9/22/1989,9,22,1989,44.62667,-124.91,NorCal/OR/WA,640,640,,,,Bottom Trawl,,93528,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,36,,,,,,yes,,195542,shrimp,Eualus macrophthalmus,515232,,2,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8151,3/26/1988,3,26,1988,34.96333,-121.06,CenCal,499,499,,,,Bottom Trawl,,90290,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,20.1,,,,,,yes,,189356,gastropod,Carinaria,137746,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,486,7/17/1989,7,17,1989,34.61,-120.83,CenCal,311,311,,,12.4,Bottom Trawl,,6466,Shortspine Thornyhead,Sebastolobus alascanus,282740,M,,Mature,30,,,,,,,0.3231,yes,,6863,crustacean,Malacostraca,1071,,1,,0.002,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8300,9/30/1989,9,30,1989,44.88983,-124.49817,NorCal/OR/WA,256,256,,,,Bottom Trawl,,94140,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,23,,,,,,yes,,196847,shrimp,Caridea,106674,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8290,9/28/1989,9,28,1989,44.722,-124.9895,NorCal/OR/WA,872,872,,,,Bottom Trawl,,93870,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,46,,,,,,yes,,196282,Longspine Thornyhead,Sebastolobus altivelis,282741,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,553,8/16/1989,8,16,1989,43.4,-124.64,NorCal/OR/WA,192,192,7.4,7.4,14.2,Bottom Trawl,,7250,Shortspine Thornyhead,Sebastolobus alascanus,282740,M,,Mature,24,,,,,,,0.157,yes,,8333,shrimp,Crangonidae,106782,,1,,0.072,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8313,10/3/1989,10,3,1989,45.20283,-124.965,NorCal/OR/WA,993,993,,,,Bottom Trawl,,94490,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,65,,,,,,yes,,197587,Longspine Thornyhead,Sebastolobus altivelis,282741,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8199,12/5/1988,12,5,1988,,,NorCal/OR/WA,362,362,,,,Bottom Trawl,,91643,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,25,,,,,,yes,,191793,decapod,Decapoda,1130,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,640,9/9/1989,9,9,1989,48.32,-124.98,NorCal/OR/WA,163,163,,,12.8,Bottom Trawl,,8629,Shortspine Thornyhead,Sebastolobus alascanus,282740,M,,Mature,26,,,,,,,0.2034,yes,,10587,euphausiid,Euphausiidae,110671,,2,,0.022,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8112,1/15/1987,1,15,1987,35.26967,-121.22717,CenCal,552,552,,,,Bottom Trawl,,89487,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,30,,,,,,yes,,187868,Longspine Thornyhead,Sebastolobus altivelis,282741,,1,,,80,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8393,11/12/1990,11,12,1990,,,NorCal/OR/WA,1150,1150,,,,Bottom Trawl,,96100,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,46,,,,,,yes,,200723,Longspine Thornyhead,Sebastolobus altivelis,282741,,1,,,100,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,594,8/28/1989,8,28,1989,45.9,-124.43,NorCal/OR/WA,150,150,,,15.6,Bottom Trawl,,7799,Shortspine Thornyhead,Sebastolobus alascanus,282740,F,,Mature,35,,,,,,,0.53,yes,,9277,pandalid shrimp,Pandalidae,106789,,3,,8.477,,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8280,9/22/1989,9,22,1989,44.63867,-124.86733,NorCal/OR/WA,426,426,,,,Bottom Trawl,,93554,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,28,,,,,,yes,,195603,amphipod,Gammaridae,101383,,1,,,0.0998,,,,,,,,,,,,,,,,,,,,
10/11/2022,20,Tom Laidig,Slope Groundfishes,NMFS-SWFSC-FED,,,,,                              ,          ,yes,yes,yes,8201,12/5/1988,12,5,1988,,,NorCal/OR/WA,671,671,,,,Bottom Trawl,,91702,Shortspine Thornyhead,Sebastolobus alascanus,282740,,,,,,31,,,,,,yes,,191896,decapod,Decapoda,1130,,1,,,30,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,776,11/9/1991,11,9,1991,39.64,-124,CenCal,336,336,7.2,7.2,13,Bottom Trawl,,10176,Shortspine Thornyhead,Sebastolobus alascanus,282740,F,,Mature,24,,,,,,,0.1543,yes,,12791,broken-back shrimp,Hippolytidae,106777,,1,,0.098,,,,,,,,,,,,,,,,,,,,,
10/11/2022,1,Kerim Aydin,Slope Groundfishes,NMFS-AFSC-REEM,Geoff Lang,NMFS-AFSC-REEM,,,                              ,          ,yes,yes,yes,750,10/28/1991,10,28,1991,44.13,-125.01,NorCal/OR/WA,578,578,5.1,5.1,11.9,Bottom Trawl,,9732,Shortspine Thornyhead,Sebastolobus alascanus,282740,M,,Mature,36,,,,,,,0.5826,yes,,12035,glass shrimp,Pasiphaeidae,106790,,1,,3.226,,,,,,,,,,,,,,,,,,,,,
